0,-0.86727667,1.0869648,-3.091414,-1.5551525,-0.21991786,0.9928315,-0.02460231,0.84833884,-1.0285076,0.20276614,0.06915385,0.1741708,-0.60410595,0.12617134,2.778537,-1.1894302,-1.0101252,-0.5020028,-1.3014312,0.7440257,0.44082773,-1.3152931,1.9824815,-0.40325725,1.5673422,0.08789826,-0.05375366,0.9849175,-0.5221732,-1.0798141,-0.2575869,-1.5498,-1.6195221,-0.17386848,0.17957872,-1.377334,0.3530171,0.14025857,-1.2826543,-0.47847876,0.47987893,-1.1864653,1.1862009,-1.8211685,-0.23916961,-1.1725101,0.071078055,-0.2647949,1.0770093,-0.021763977,-0.41101128,1.7140024,-0.15473747,0.18567187,0.08243514,-0.54738826,1.1854079,0.1586464,-0.82383066,3.7055593,1.3575023,0.9623869,-1.0979294,-0.6752341,-0.4209683,1.1986972,-0.81123865,0.049083065,0.2546556,-1.5199488,-1.0652907,0.30987674,0.38440683,0.14152811,-1.0509397,1.2697489,0.7917027,1.3729007,1.2666814,0.11257611,0.44891873,0.19917125,-0.14511573,1.0894563,-0.69097507,-0.7099446,-0.8084154,-0.309545,1.963063,-0.5956773,1.5887729,-0.14493594,-1.0118642,0.87421393,0.65777016,2.2225146,-0.7571733,0.2539499,-0.3270463,0.56969047,-1.3010254,0.27722508,0.035170794,-0.52469796,-0.028494563,-1.2993394,-0.56954235,-0.7868741,-0.6488581,-1.0786083,0.8993834,0.56572586,-0.53793955,-0.74984676,-0.9881723,1.0562484,-0.2631832,-0.58567345,0.84641784,0.64198834,-0.7321531,0.6134423,0.379976,-0.8096826,-0.4916577,-0.9879702,-1.2142885,-0.040936347
1,-0.5154878,1.9534476,-2.910174,-0.53247464,-0.367732,0.456867,-0.3776403,0.62199426,-1.2714856,0.1323676,1.14148,0.31840906,-1.1441221,0.7857136,1.7462592,-1.3506156,-0.026764065,-0.37442982,-1.7916876,0.749945,1.163485,-0.9355406,1.5375692,-1.614449,1.8251343,-0.13534024,-0.45940644,0.69188535,-1.0030441,-0.8832233,-0.36364484,-0.7083621,-0.9741473,-0.368909,0.33175966,-1.458608,0.5051241,0.32390076,-2.2694347,-0.46371415,0.8000674,-1.3575833,0.05218391,-1.0025802,0.3251802,-1.5182081,0.5926655,0.066177964,0.88819754,-0.20639703,-1.0218021,1.4229522,-0.086302266,0.3563515,-0.15627302,-0.15250218,1.3032697,0.919245,-0.35814595,2.7735717,1.5666825,0.7966268,-0.48508993,-1.1609128,-0.47867015,0.8776773,-0.23660506,0.054382525,0.16946365,-1.7925873,-1.6373696,-0.061389547,0.15390463,-1.262922,-1.4004974,0.5335721,1.1088026,1.573688,0.83455837,0.55367756,0.616167,-0.6802711,0.2845304,0.56907237,-0.44999462,-0.5237762,-0.88025784,-0.8817593,1.6355401,0.08321242,0.72286594,-0.54110307,-1.0025942,1.3610536,-0.058551025,3.103946,-0.18806241,0.5595058,-0.5655887,0.6194491,-1.7687299,0.22321175,0.3458436,-1.2636131,-0.90118134,-0.9675457,-1.132113,-1.0159087,-0.6301444,-0.86196625,0.8660003,0.12733972,-0.123564936,-0.5187806,-0.51405853,1.0190723,-0.39664176,-0.08655355,0.73830265,0.4887439,-0.48574325,0.87020236,1.0857129,-0.7029715,0.10136158,-0.82969964,-0.88313377,0.89886534
2,-1.0077934,0.88763845,-3.2094836,-1.6841549,-0.7517373,0.6959337,-0.2826175,0.79783434,-1.1361516,0.8808623,0.92536193,-0.3128231,-2.068794,0.3643648,1.7795327,-1.3521727,-0.16545126,-0.5566101,-1.7631143,0.7268194,0.17770296,-0.65970975,2.5201983,0.31977054,0.5736821,0.08162789,0.08406298,1.0443758,0.1336632,-0.3384979,-0.7014777,-1.1741686,-1.2233909,0.41453275,1.1984062,-1.7356995,-0.008120783,-0.14549457,-1.9483633,-1.4291497,0.963035,-1.4091735,1.0900558,-1.3116698,0.021411626,-1.7016788,-0.57469076,-0.7009692,0.3683006,-0.44790417,-0.74501604,1.7921641,-0.06230577,-0.08584415,0.836342,-1.1307955,0.770538,0.89705145,-1.2895436,1.6844468,1.4356874,-0.2784632,-0.9127119,-0.43181324,-0.6823253,0.58835465,0.110991314,0.37149948,0.66326135,-0.6771173,-0.4318777,0.367629,-0.16454425,-0.50028473,-0.3409918,0.19540998,0.86482275,0.9076191,1.684875,0.09741575,0.2022372,0.49112773,0.36981824,0.4066397,-0.60655856,-0.20825905,-0.21292582,-0.28420138,2.7545657,-1.6232499,1.4035562,-0.15687858,-1.2990905,1.4511116,0.63011074,1.3857133,-0.007662715,0.124991916,-0.13450159,0.7665933,-1.2301334,0.1345295,0.29304656,-0.73020554,0.5970892,-1.6213311,-0.5231845,0.38010097,0.51541275,-1.5051572,0.764458,0.6388666,-0.27445734,-0.093361005,0.10703905,1.0166467,-0.59769464,-0.6935362,1.3027872,-0.022983009,-0.27695352,0.82635343,1.2565981,-0.8586578,-1.405564,-0.99578226,-1.0143583,-0.31174335
3,-0.66478246,0.73695725,-3.5182054,-1.9655797,-0.49141642,1.6803839,-0.7939468,0.64325666,-1.0995132,0.5558366,-0.023091277,0.12273997,-1.902166,0.55424047,1.8308196,-0.84839267,-1.3871679,-0.3131014,-1.2238178,1.2591172,-0.12821952,-0.7353959,3.1090996,0.013983653,0.9003072,0.124404125,0.20378968,1.2321324,0.10958531,-0.27315223,-1.1361837,-0.36175993,-1.0218631,-0.076359235,0.6884644,-0.9217794,-0.1991135,-0.04856117,-0.73442906,-1.5158488,0.9024239,-1.1315705,1.6317583,-1.1193484,0.382249,-2.2918396,-0.6295266,-0.6897135,0.2282605,-0.117888324,-0.018484833,1.6392671,0.6066281,-0.2594297,0.008251508,-0.41120845,1.0888007,0.7445017,-1.0732497,2.231615,2.1122534,0.2618335,-0.6415625,-0.30632,-1.6225823,0.93599266,-0.48991787,0.37753034,0.27183646,-0.42549303,-0.39023516,0.43112248,-0.22506817,0.3235967,-0.14049153,0.43761697,0.6022954,1.0416268,1.0480006,0.0412958,-0.14820842,0.47643268,0.20454204,0.96609,-0.51473457,-0.5169032,-1.2249837,-0.7438035,2.158045,-1.2110299,1.5220191,-0.61544085,-1.7858258,0.8322751,0.35863978,1.7592996,-0.04935177,-0.23305738,0.12745845,1.3952876,-0.26269448,-0.11225112,0.45731995,-0.9055867,1.1101136,-1.7316084,-1.0907559,-0.04159921,-0.0051345835,-1.3197385,-0.9713715,1.4138395,-0.6643989,0.0013228444,-0.73069257,0.94782805,-0.90041715,-0.75683933,0.8826775,-0.42651582,0.14554529,0.4871788,0.8570094,-0.8746547,-1.3914843,-0.8188434,-1.0043327,0.16432734
4,-0.9405217,0.8522061,-3.0050874,-1.3147053,-0.21682666,1.1242895,-0.18485835,0.8117993,-1.1197166,0.9439444,0.37827885,0.07337749,-1.1514615,0.26638448,2.2307086,-1.1274444,-0.43312928,-0.91064686,-1.8560361,1.3080068,0.39101478,-0.85295296,2.1010265,0.12287938,1.0052246,0.014475308,-0.0115808,1.6118886,-0.14323233,-0.59438,-0.74200267,-1.4249991,-1.5208526,0.02950936,0.8288238,-1.9664872,0.19636647,-0.3163078,-1.1094191,-1.6098752,0.32824984,-0.75596225,0.9216257,-1.5111731,0.29824862,-1.4997165,-0.24913149,-0.9217271,0.43991953,-0.24719366,-0.33298185,1.8314605,-0.11154139,-0.03876395,0.30821735,-0.5677078,1.1024597,0.39996025,-0.7119859,2.2472,1.7959248,0.54100645,-1.1587166,-0.418685,-0.99996895,0.30165097,-0.07988903,0.5002624,0.61070645,-1.367076,-0.8470643,0.7299544,-0.14237538,-0.26212093,-0.64153826,0.888319,1.2271976,1.1765547,0.938187,-0.024107648,0.23259154,0.29861835,-0.14487804,0.5222434,-0.7436653,-0.1101663,-0.43358135,-0.6963565,2.6193516,-1.4385009,1.2413957,0.06255035,-1.0362233,1.1376646,0.63348174,1.6057352,-0.29079613,0.5290293,-0.14091775,0.7777789,-1.1353271,0.35949388,0.2654834,-0.7342935,0.64958215,-1.3938694,-0.5333606,0.056959413,0.485657,-1.5591028,0.79438126,0.3733221,-0.068712786,-0.20277537,-0.14642411,0.5916275,-0.8394668,-0.88765126,1.3526994,-0.5385451,-0.37854213,0.3456636,0.98164994,-0.34876472,-1.3379958,-1.0722148,-1.3977891,-0.6725336
5,-0.9302961,1.9728459,-2.948548,-1.5633823,-0.15290366,1.1546057,-0.8326538,0.29011744,-1.2769581,0.9063363,-0.41922796,0.10456205,-2.317722,0.81862164,2.1053278,-1.5710443,0.11319604,-0.8325611,-1.5041785,1.2515692,1.1163863,0.06696691,2.6260006,0.4263128,0.8923753,-0.20861089,0.58092713,1.2174195,0.062755205,-0.20154811,-1.1359588,-1.4425462,-1.4881309,0.21904792,0.9982238,-1.4249836,0.64497787,0.013574154,-1.2650727,-0.78895277,0.84506416,-0.48621884,0.9462721,-1.7470258,-0.1902324,-1.1648136,-0.4760863,-0.6296118,0.24729228,-0.47624505,-0.41146815,1.2194241,-0.023174843,0.29002157,0.2861875,-0.81361485,1.2650284,0.42794076,-1.3636214,2.3385782,1.4958614,-0.44739807,-1.4301087,-0.6835374,-0.70260495,0.060979813,0.015521298,0.566536,0.60784507,-0.45481375,-0.56315726,0.75716597,-0.26007903,-0.13958715,-1.237865,-0.62338233,0.5143633,1.2422756,0.91896075,0.42309615,0.40824094,0.024407074,0.4374014,-0.087270886,-0.39675418,-0.29968086,-0.48717728,-0.19576061,2.8499823,-0.26270205,1.155559,0.21551259,-1.0327795,1.6660013,0.7725181,1.4631333,0.11418464,-0.3576467,-0.16655517,0.72359186,-0.6856458,-0.35833958,1.0367082,-1.3731011,0.9841585,-1.7237245,-0.6793669,-0.027683994,0.7146012,-1.0249254,0.6331028,-0.49705195,-0.7871408,-1.6528419,0.044490885,0.8852568,-1.0224134,-0.17180713,0.7776325,-0.37591365,-0.2534748,0.53549945,1.040455,-0.6442544,-1.2445968,-1.1791162,-0.9807226,-1.016193
6,-1.0133909,0.770273,-3.629439,-1.6887617,-0.30352253,0.95500666,-0.39052513,1.5304304,-1.1087983,0.28770837,0.341626,0.18103458,-0.47033858,-0.00945369,1.8354276,-0.7075404,-0.64906234,-0.9930912,-1.5316763,0.7845324,0.26576957,-1.0312294,1.9331973,-0.033444334,1.418108,-0.087173,-0.013091457,1.1162937,-0.041456547,-0.7585837,-0.19394343,-1.0524632,-1.7410153,-0.46096417,0.36524817,-1.1491994,0.12403504,-0.06403373,-1.4294267,-1.0931787,0.5517092,-1.1918668,1.4402928,-1.3780564,0.27989998,-1.5147307,-0.24155301,-0.536959,0.52678233,-0.3169899,-0.24383955,2.2137537,0.41099206,-0.0253899,0.3118152,-0.8546438,1.2136652,0.37924168,-1.0031803,2.8731954,1.4634461,1.0269928,-0.857856,-0.66956055,-0.65926784,0.8047983,-0.33390012,0.54162306,0.34763417,-1.1956718,-0.88121337,-0.12215712,0.41105112,0.056546133,-1.3178743,0.9352738,1.3078257,1.0057298,1.567533,-0.20924392,0.293899,1.0789587,-0.10773645,1.0273435,-0.8157761,-0.7000807,-0.6785257,-0.46379843,2.5014784,-1.7750351,1.1664498,-0.048252635,-0.7404339,0.9218357,0.11922277,1.8140582,-0.38400382,0.39336628,-0.10551314,1.0987444,-1.3508762,0.07131801,-0.28029907,-0.6973537,0.3107449,-1.3166783,-0.35523826,-0.48691314,-0.16657034,-1.595741,0.61741203,0.78020585,-0.20186546,-0.44859785,-0.8874063,0.99663836,-0.1609098,-0.51819676,1.2153835,-0.17640771,-0.47983515,0.37266958,0.80345696,-0.9540277,-0.79947984,-1.0287483,-1.1796079,-0.0013536807
7,-1.1924058,0.3669195,-3.0313337,-1.2005012,-0.32187474,0.92981845,0.19169317,0.6786291,-1.2825193,1.1381054,0.6904851,0.46201253,-1.689005,-0.046279807,1.7995435,-1.1345546,0.7516237,-1.4685085,-1.37615,1.296468,0.3331004,-0.79619455,2.482707,0.02893158,0.049229205,-0.42701393,0.18562987,1.2343456,-0.17184561,0.32558757,0.13852704,-0.24873576,-1.7264755,0.24063112,1.2949655,-2.033116,0.056241065,-0.6326794,-2.454907,-1.4777757,0.5138269,-0.50389385,0.704232,-1.0345162,0.09822457,-1.2671001,-0.11766827,-0.19035283,0.29782993,-0.3625301,0.4358111,1.7781827,0.20851403,-0.53975964,0.17808586,-0.8366788,0.6096723,1.2211455,-0.5763971,0.90825564,1.4739234,-0.3956783,-0.3670255,-2.0500631,-1.5437263,0.70210737,-0.12716103,0.8567852,0.43567643,-2.0350654,-0.3606608,-0.47839212,0.6134451,-0.5139318,-0.79438657,0.92283857,1.623938,0.12892675,0.7269213,-0.12351559,0.27196115,0.12597719,0.87102246,0.30337638,-0.8678714,-0.6113228,-1.000424,-0.7365474,2.3560781,-0.6929519,1.2129081,-0.10486894,-0.9986361,1.7686722,0.33541843,1.3053378,-0.20278852,-0.2337146,0.75141585,1.2900462,-1.4118214,0.96182764,0.62352866,-1.1928961,0.023494568,-1.9131684,-0.10448147,0.35648966,0.39977798,-0.9168972,1.0384688,0.21747757,0.024096847,0.01592175,0.1882714,0.38647285,-0.62793213,-1.0767686,0.9742025,-0.73607045,0.10282861,0.8812789,1.099496,-1.3435909,-1.7731704,-0.3119068,-0.408262,-0.31946927
8,-1.4579765,0.78143066,-3.5764377,-1.2235827,-0.5632749,0.40453985,-0.8747348,0.7320364,-1.0264087,1.009462,1.1986271,-0.20690274,-2.5965056,0.48642227,1.6197823,-1.1663873,-0.37374496,-0.6446767,-2.6663818,1.1055377,0.27838838,-0.49079072,1.7524407,0.21195096,0.96836555,0.30969638,-0.13762401,1.0447927,-0.32644522,-0.3319032,-0.12993322,-1.036361,-0.78430486,0.21386231,1.6594564,-2.053053,0.4173153,0.37715074,-1.7914472,-1.142748,0.41692078,-1.7093345,0.6688025,-1.4804902,0.26517555,-1.5507864,-0.3064363,-0.5421719,0.57669944,-0.11209236,0.13569607,1.6044987,-0.10279173,0.05739759,0.225748,-0.60004616,0.64337283,0.7664481,-1.3253921,1.344411,1.1802042,0.2503428,-0.6271019,-0.56969094,-0.764447,0.42566955,0.25362208,0.89509475,0.8866227,-0.5878375,-0.56475204,0.3789936,0.32798132,-1.3713946,-1.1362214,0.17368227,1.2570635,1.1580511,0.7533052,0.39720663,0.32179207,0.35031512,0.271523,0.2038847,-0.464939,0.21067081,-0.6488658,-0.1920293,2.4546113,-1.7252884,1.144244,-0.7060778,-1.5046749,1.355872,0.3599963,1.8575677,-0.077934586,0.49779817,-0.26491833,0.5739316,-1.4319156,0.08481786,0.7174068,-0.94477296,0.506093,-0.7530983,-1.0178131,-0.4880893,0.7758038,-0.79537404,0.22340125,1.1159551,-0.21355386,-0.9154408,0.28994396,0.8843477,-0.31124005,0.23318624,1.0481088,-0.8101023,0.18268566,1.1387342,1.6249195,-0.8578755,-0.7698808,-0.61548626,-1.5128527,-0.42372856
9,-1.179683,0.033965446,-2.7545683,-1.1306692,-0.37468117,0.76644146,-0.9987571,-0.1419563,-1.5655056,-0.53848845,0.4362412,-0.1925219,-1.5444654,0.57776535,1.8326875,-0.63022804,0.72732437,-0.30206394,-2.5264196,0.034569994,0.08435252,-0.5456122,1.9415349,-0.575428,0.7211549,0.062008977,0.31133544,1.582607,-0.3691763,0.04266607,-0.09518485,-0.9457719,-1.510916,-0.1332064,0.54939073,-2.0485382,0.52320987,0.6100768,-2.9488332,-1.2781321,0.15923184,-0.91429126,0.6555625,-0.9918806,0.41709876,-2.0157895,-0.48135182,-0.17904867,0.6335121,-0.68088555,0.6920388,1.807071,-0.27167666,0.27530825,0.5524374,-0.39024526,1.251149,0.76151353,-1.021744,1.9124495,1.3058556,-0.10588625,-0.8991586,-0.5803553,-0.26595286,0.68478286,-0.21239164,0.15966085,0.4774285,-0.8961948,-0.37529278,1.0355066,0.82982165,-1.8416598,-0.65385604,0.5915944,0.6715443,2.0766869,0.58932143,0.11297574,0.9621382,0.15291098,0.51903856,0.43374786,-1.0149461,-1.0671996,-0.21160533,-0.2893262,2.3658273,-1.029034,1.0887057,-0.7021134,-1.868979,1.4381179,0.4012546,2.2959588,-0.16184823,1.5065851,0.005744837,0.42222887,0.20069812,0.06353442,0.95605755,-0.13272145,0.46504253,-1.0896966,-0.032427922,-0.15003894,0.56553656,-1.4186167,0.32081744,0.55557746,0.33469096,-1.383762,-0.1036564,1.1110753,-0.72801435,-1.2298619,0.7207854,-0.24721058,0.06510369,0.988397,1.2666345,-1.0417335,-1.7221644,-1.112408,-1.2348202,0.21242781
